"0","S","111000110","3","初診料","7","ｼｮｼﾝﾘｮｳ","0","0","","3","291.00","0","0","110","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","99999999","0","0.00","0","0","0","1101","0","0","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","288.00","0","0","0","0","0","0","0","110","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20240601","99999999","00230000","1","01","000","00","001","0","00","000","00","00","00","06","111000370","00","00","0","00","00","0","00","00","0","0","初診料","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","1","0","000","","","","","","","","","","","","","","","","","","",""
"0","S","111000370","9","乳幼児加算（初診）","10","ﾆｭｳﾖｳｼﾞｶｻﾝ","0","0","","3","75.00","0","1","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","1101","1","0","00","06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","75.00","0","0","0","0","0","0","0","110","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20240601","99999999","00350000","1","01","000","00","005","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","乳幼児加算（初診）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"0","S","111000470","10","乳幼児育児栄養指導料","20","ﾆｭｳﾖｳｼﾞｲｸｼﾞｴｲﾖｳｼﾄﾞｳﾘ","0","0","","3","130.00","2","1","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","0","00","03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","130.00","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B","","20240601","99999999","24070000","2","01","001","02","006","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","乳幼児育児栄養指導料","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"0","S","111000570","9","時間外加算（初診）","10","ｼﾞｶﾝｶﾞｲｶｻﾝ","0","0","","3","85.00","0","0","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","1101","1","0","00","00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","85.00","0","0","0","0","0","0","0","110","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20240601","99999999","00360000","1","01","000","00","006","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","時間外加算（初診）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"0","S","111000670","8","休日加算（初診）","9","ｷｭｳｼﾞﾂｶｻﾝ","0","0","","3","250.00","0","0","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","1101","1","0","00","00","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","250.00","0","0","0","0","0","0","0","110","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20240601","99999999","00370000","1","01","000","00","006","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","休日加算（初診）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"0","S","111000770","8","深夜加算（初診）","6","ｼﾝﾔｶｻﾝ","0","0","","3","480.00","0","0","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","1101","1","0","00","00","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","480.00","0","0","0","0","0","0","0","110","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20240601","99999999","00380000","1","01","000","00","006","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","深夜加算（初診）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"0","S","111000870","15","時間外特例医療機関加算（初診）","20","ｼﾞｶﾝｶﾞｲﾄｸﾚｲｲﾘｮｳｷｶﾝｶｻ","0","0","","3","230.00","0","0","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","1101","1","0","00","00","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","230.00","0","0","0","0","0","0","0","110","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20240601","99999999","00420000","1","01","000","00","006","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","時間外特例医療機関加算（初診）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"0","S","111010770","28","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","20","ﾆｭｳﾖｳｼﾞｼﾞｶﾝｶﾞｲﾄｸﾚｲｲﾘ","0","0","","3","230.00","2","1","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","0","00","B6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","230.00","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B","","20240601","99999999","23890000","2","01","001","02","003","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","乳幼児時間外特例医療機関加算（初診）（小児科外来診療料）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"0","S","111011570","14","乳幼児夜間加算（小児科初診）","13","ﾆｭｳﾖｳｼﾞﾔｶﾝｶｻﾝ","0","0","","3","200.00","0","1","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","1101","1","0","00","06","7","0","0","0","0","0","0","0","0","0","0","0","0","0","3","200.00","0","0","0","0","0","0","0","110","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20240601","99999999","00440000","1","01","000","00","007","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","乳幼児夜間加算（小児科初診）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"0","S","111011670","14","乳幼児休日加算（小児科初診）","16","ﾆｭｳﾖｳｼﾞｷｭｳｼﾞﾂｶｻﾝ","0","0","","3","365.00","0","1","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","1101","1","0","00","06","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","365.00","0","0","0","0","0","0","0","110","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20240601","99999999","00450000","1","01","000","00","007","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","乳幼児休日加算（小児科初診）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"0","S","111011770","14","乳幼児深夜加算（小児科初診）","13","ﾆｭｳﾖｳｼﾞｼﾝﾔｶｻﾝ","0","0","","3","695.00","0","1","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","1101","1","0","00","06","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","695.00","0","0","0","0","0","0","0","110","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20240601","99999999","00460000","1","01","000","00","007","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","乳幼児深夜加算（小児科初診）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"0","S","111011810","18","初診料（同一日複数科受診時の２科目）","7","ｼｮｼﾝﾘｮｳ","0","0","","3","146.00","0","0","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","144.00","0","0","0","0","0","0","0","110","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20240601","99999999","00290000","1","01","000","00","004","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","初診料（同一日複数科受診時の２科目の場合）（複初）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","1","0","000","","","","","","","","","","","","","","","","","","",""
"0","S","111011970","12","乳幼児時間外加算（初診）","17","ﾆｭｳﾖｳｼﾞｼﾞｶﾝｶﾞｲｶｻﾝ","0","0","","3","200.00","0","1","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","1101","1","0","00","06","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","200.00","0","0","0","0","0","0","0","110","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20240601","99999999","00390000","1","01","000","00","006","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","乳幼児時間外加算（初診）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"0","S","111012070","11","乳幼児休日加算（初診）","16","ﾆｭｳﾖｳｼﾞｷｭｳｼﾞﾂｶｻﾝ","0","0","","3","365.00","0","1","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","1101","1","0","00","06","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","365.00","0","0","0","0","0","0","0","110","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20240601","99999999","00400000","1","01","000","00","006","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","乳幼児休日加算（初診）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"0","S","111012170","11","乳幼児深夜加算（初診）","13","ﾆｭｳﾖｳｼﾞｼﾝﾔｶｻﾝ","0","0","","3","695.00","0","1","110","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","1101","1","0","00","06","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","695.00","0","0","0","0","0","0","0","110","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A","","20240601","99999999","00410000","1","01","000","00","006","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","乳幼児深夜加算（初診）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
